# snap_num	t[myr]	redshift	mvir[msun]	rvir[pc]	m_star[msun]
4.950000000000000000e+02 4.789792358721037999e+02 1.017528058454163364e+01 1.321878511387043297e+08 1.672536190039823623e+03 3.928743814183778595e+05
4.970000000000000000e+02 4.793970842349108352e+02 1.016877726931980597e+01 1.325417666267038584e+08 1.661698786368144283e+03 3.924842668474772363e+05
4.990000000000000000e+02 4.798255826542323348e+02 1.016215381157072351e+01 1.324559941672590971e+08 1.663896589583828927e+03 3.920811484575434006e+05
5.010000000000000000e+02 4.802528423793123125e+02 1.015556359358931182e+01 1.330280881443315893e+08 1.670712290857273501e+03 3.916890332991022151e+05
5.030000000000000000e+02 4.806733591225288365e+02 1.014907798829733565e+01 1.334844309382693768e+08 1.663612932065883115e+03 3.912999190219726879e+05
5.050000000000000000e+02 4.810881052416165176e+02 1.014264896522101012e+01 1.336643032804052234e+08 1.710088107896517613e+03 3.908998015133542940e+05
5.070000000000000000e+02 4.815099472684353259e+02 1.013611754912931140e+01 1.339724179405450076e+08 1.701519849324129837e+03 3.904776775417614263e+05
5.090000000000000000e+02 4.819270971428459234e+02 1.012967385460280667e+01 1.327332973613864928e+08 1.697794068655103047e+03 3.900005374127331306e+05
5.110000000000000000e+02 4.823486161136040096e+02 1.012320569015695959e+01 1.336601395687801242e+08 1.687684214285298594e+03 3.895554066843928886e+05
5.130000000000000000e+02 4.827641201463414404e+02 1.011683717806284299e+01 1.335260680545036793e+08 1.668404267536897578e+03 3.891672927010355052e+05
5.150000000000000000e+02 4.831884355576283951e+02 1.011034113394179279e+01 1.343696360294288993e+08 1.684898663921931984e+03 3.887401672605887288e+05
5.170000000000000000e+02 4.835950072329926570e+02 1.010412385529679824e+01 1.345153659362517893e+08 1.743161762893796549e+03 3.883390494581983658e+05
5.190000000000000000e+02 4.839973311472141972e+02 1.009797837909697016e+01 1.344237642805337608e+08 1.717803902263075770e+03 3.879519357686085277e+05
5.210000000000000000e+02 4.844063706227124158e+02 1.009172049249862546e+01 1.350832962016974092e+08 1.731584131766630662e+03 3.875818270731333760e+05
5.230000000000000000e+02 4.848168269210202084e+02 1.008546090471814338e+01 1.349916945459800363e+08 1.723089933236134812e+03 3.871917125022305991e+05
5.250000000000000000e+02 4.852228721559530413e+02 1.007927553484970318e+01 1.354388771743463874e+08 1.917279320016567681e+03 3.868316067444766522e+05
5.270000000000000000e+02 4.856266673429872185e+02 1.007313128187409390e+01 1.351615739802200794e+08 1.715751346162818891e+03 3.864284883545433404e+05
5.290000000000000000e+02 4.860380782939334949e+02 1.006687815035583178e+01 1.349983564845767915e+08 1.915355177141142576e+03 3.860753846531836316e+05
5.310000000000000000e+02 4.864401027626182668e+02 1.006077450499839188e+01 1.348959291786410511e+08 1.931910265575734229e+03 3.857492888836676721e+05
5.330000000000000000e+02 4.868519045667405862e+02 1.005454533736745049e+01 1.348009965536247492e+08 1.915404958842676251e+03 3.853991860636262572e+05
5.350000000000000000e+02 4.872808535593147212e+02 1.004809082919237007e+01 1.333528576509640664e+08 1.713357788852231806e+03 3.849790626795709250e+05
5.370000000000000000e+02 4.877030012372978831e+02 1.004174150013576394e+01 1.333320390928484201e+08 1.904173770417288551e+03 3.846109545716478024e+05
5.390000000000000000e+02 4.881175036449449181e+02 1.003547316651708066e+01 1.338658269229833335e+08 1.896546679179688226e+03 3.842638526329224696e+05
5.410000000000000000e+02 4.885359686770112262e+02 1.002915212315193116e+01 1.334727725457222313e+08 1.888245991321376550e+03 3.839487600948819891e+05
5.430000000000000000e+02 4.889514771708214766e+02 1.002288289987578551e+01 1.323169261990350187e+08 1.901439591639235005e+03 3.836516728447348578e+05
5.450000000000000000e+02 4.893749602976852202e+02 1.001652504754422424e+01 1.340340408725726902e+08 1.886009037988103501e+03 3.832975688496077782e+05
5.470000000000000000e+02 4.897898803886704968e+02 1.001032058083142040e+01 1.328948493723795563e+08 1.892600931126217347e+03 3.829684721987713128e+05
5.490000000000000000e+02 4.902070399708626383e+02 1.000408966746920925e+01 1.335627087167907655e+08 1.881883071620100964e+03 3.826633825984481373e+05
5.510000000000000000e+02 4.904863395960371122e+02 9.999921842455121279e+00 1.341239770436402708e+08 1.980922043958478753e+03 3.824573220815087552e+05
5.530000000000000000e+02 4.908361247500027957e+02 9.994706653808380636e+00 1.420891573794239163e+08 3.292929161039631254e+03 3.821722383566165227e+05
5.550000000000000000e+02 4.912604237726814063e+02 9.988383253579332433e+00 1.433049611734912992e+08 3.277173593784535569e+03 3.818761514002420590e+05
5.570000000000000000e+02 4.916796137916855400e+02 9.982109561954841226e+00 1.434898299695765376e+08 3.274954101431728304e+03 3.815780638563242392e+05
5.590000000000000000e+02 4.921042616151189577e+02 9.975795577301434847e+00 1.430426473412081301e+08 3.273061609676226453e+03 3.812939804251979804e+05
5.610000000000000000e+02 4.925292231291917346e+02 9.969484192570854830e+00 1.425921337435465157e+08 3.272231588243777878e+03 3.809928919999697246e+05
5.630000000000000000e+02 4.929299942876001523e+02 9.963538721654055408e+00 1.426545894178978503e+08 3.266255562595175888e+03 3.807378170882223640e+05
5.650000000000000000e+02 4.933447578606675279e+02 9.957392454739782295e+00 1.432066975791742504e+08 3.265907183805778914e+03 3.804917448204177781e+05
5.670000000000000000e+02 4.937633809766139166e+02 9.951195978175837453e+00 1.438262578687558472e+08 3.255984119127971098e+03 3.802946869474297855e+05
5.690000000000000000e+02 4.941829960773310404e+02 9.945002508637218241e+00 1.441235468786747456e+08 3.250129626604626992e+03 3.800946281931209378e+05
5.710000000000000000e+02 4.946022558864562484e+02 9.938851959499356070e+00 1.439386780825885534e+08 3.250306234605847749e+03 3.799175761955517228e+05
5.730000000000000000e+02 4.950053985649587958e+02 9.932924006641909997e+00 1.451977844775421023e+08 3.239043590946207587e+03 3.797385236104518990e+05
5.750000000000000000e+02 4.954058113169518265e+02 9.927019870981952820e+00 1.437155031395693719e+08 3.234267876737578717e+03 3.795604713191131596e+05
5.770000000000000000e+02 4.958223668227956296e+02 9.920884472276457089e+00 1.436963500661014020e+08 3.224499281538347077e+03 3.794244313661833876e+05
5.790000000000000000e+02 4.962275239576504759e+02 9.914923564971084957e+00 1.392644954140307605e+08 2.638452970029885364e+03 3.793143990513098543e+05
5.810000000000000000e+02 4.966384309000595749e+02 9.908891911217326154e+00 1.412014540612900853e+08 2.621726310686919533e+03 3.791913629174104426e+05
5.830000000000000000e+02 4.970614681576220732e+02 9.902723256276930286e+00 1.389289002571752071e+08 2.953172515629580630e+03 3.790803303087676759e+05
5.850000000000000000e+02 4.974860752400492174e+02 9.896538721710253839e+00 1.414013122192209065e+08 2.899753690159016514e+03 3.789692977001330000e+05
5.870000000000000000e+02 4.979100822222715692e+02 9.890369925273693852e+00 1.432316798489162922e+08 2.835999039079764771e+03 3.788542639164004941e+05
5.890000000000000000e+02 4.983553725869340951e+02 9.883898995820736388e+00 1.437604712251033187e+08 2.849492845566422602e+03 3.787672383582774200e+05
5.910000000000000000e+02 4.987850598014314301e+02 9.877624544114627980e+00 1.448047301002807915e+08 2.841793803515302898e+03 3.787152230821569101e+05
5.930000000000000000e+02 4.992083104509949294e+02 9.871456236075353274e+00 1.426779062029905915e+08 2.854472394334944966e+03 3.786652083935831906e+05
5.950000000000000000e+02 4.996398986929560806e+02 9.865202551428170707e+00 1.428261343367868662e+08 2.852248473230080890e+03 3.786111925299172290e+05
5.970000000000000000e+02 5.000680099213718108e+02 9.859006352434750653e+00 1.429801916668569148e+08 2.846204169967805683e+03 3.785581769600252737e+05
5.990000000000000000e+02 5.004960384734614536e+02 9.852818411097544526e+00 1.437771260715982020e+08 2.835335367990457598e+03 3.785401716721390840e+05
6.010000000000000000e+02 5.009079765826718358e+02 9.846869742748685539e+00 1.438995391933275759e+08 2.831545519768725626e+03 3.785261675593319233e+05
6.030000000000000000e+02 5.013450782153428804e+02 9.840564822632595465e+00 1.430784552611708343e+08 2.705286999687828484e+03 3.785031608025878668e+05
6.050000000000000000e+02 5.018046049118883047e+02 9.833963587867819101e+00 1.430551384760789275e+08 2.825858990836180965e+03 3.784861558084710850e+05
6.070000000000000000e+02 5.022369699248058055e+02 9.827766455544020729e+00 1.425729806700772345e+08 2.530102269089713445e+03 3.784741522832161281e+05
6.090000000000000000e+02 5.027436695151404820e+02 9.820479986378513715e+00 1.407159652859901190e+08 2.521250858268990214e+03 3.784631490517304628e+05
6.110000000000000000e+02 5.032539277099124320e+02 9.813152247172276077e+00 1.428569458027998507e+08 2.510642049271368251e+03 3.784551467015534872e+05
6.130000000000000000e+02 5.037449415725346284e+02 9.806110237174820554e+00 1.434323707491699457e+08 2.500139833104934496e+03 3.784521458202399663e+05
6.150000000000000000e+02 5.042007222642444617e+02 9.799586744841176866e+00 1.436563784345151186e+08 2.510510337748604343e+03 3.784441434700673562e+05
6.170000000000000000e+02 5.046479826353358931e+02 9.793230903642845320e+00 1.450345669818988144e+08 2.500044659598745966e+03 3.784441434700681712e+05
6.190000000000000000e+02 5.050875140627413771e+02 9.786992179568175132e+00 1.429135722808796465e+08 2.529150026897526004e+03 3.784441434700664831e+05
6.210000000000000000e+02 5.055307738519183545e+02 9.780707835009600615e+00 1.424272507632523775e+08 2.522552222819863800e+03 3.784441434700646787e+05
6.230000000000000000e+02 5.059774112437469853e+02 9.774358740493388709e+00 1.432225196833459735e+08 2.727027601493358816e+03 3.784441434700705577e+05
6.250000000000000000e+02 5.064303570431927142e+02 9.767905311817274949e+00 1.433699150748165548e+08 2.714390136477253691e+03 3.784441434700657264e+05
6.270000000000000000e+02 5.068943924125775311e+02 9.761320077832952080e+00 1.427603476931342483e+08 2.708038046293364914e+03 3.784441434700665995e+05
6.290000000000000000e+02 5.073759071023832234e+02 9.754522534388765820e+00 1.426304398904824555e+08 2.700379145984814386e+03 3.784441434700712562e+05
6.310000000000000000e+02 5.077493148067048878e+02 9.749257046422203032e+00 1.418726443750025630e+08 2.483763722531598887e+03 3.784441434700707905e+05
6.330000000000000000e+02 5.081341119936344057e+02 9.743836344966702256e+00 1.420325309013441801e+08 2.652864748952414629e+03 3.784441434700673562e+05
6.350000000000000000e+02 5.086649491558413843e+02 9.736367321347120907e+00 1.420225379934480488e+08 2.454767292111462666e+03 3.784441434700681712e+05
6.370000000000000000e+02 5.092177649421170713e+02 9.728600083166309531e+00 1.446381816353406310e+08 2.517271531673790378e+03 3.784441434700694517e+05
6.390000000000000000e+02 5.097975377004339634e+02 9.720477631131242191e+00 1.419933920120829344e+08 2.472765155138750288e+03 3.784441434700665995e+05
6.410000000000000000e+02 5.103957928611058037e+02 9.712093001850332641e+00 1.425879700319225490e+08 2.596855739949773579e+03 3.784441434700712562e+05
6.430000000000000000e+02 5.110087412016278563e+02 9.703516037311267439e+00 1.427028884727302790e+08 2.379662522932774209e+03 3.784441434700679965e+05
6.450000000000000000e+02 5.116360928791432343e+02 9.694751738468909252e+00 1.431084339848602116e+08 2.572176426154901947e+03 3.784441434700666578e+05
6.470000000000000000e+02 5.122896826574922216e+02 9.685674137027945108e+00 1.428569458027998805e+08 2.554734018721499069e+03 3.784441434700665995e+05
6.490000000000000000e+02 5.129676213743870221e+02 9.676299002633701463e+00 1.430110031328711212e+08 2.361765049863421154e+03 3.784441434700699756e+05
6.510000000000000000e+02 5.136667993752276971e+02 9.666596372441430773e+00 1.438495746538461447e+08 2.515444467144632654e+03 3.784441434700675309e+05
6.530000000000000000e+02 5.143752566574753473e+02 9.656763122905513086e+00 1.443050847054580748e+08 2.501164110457026254e+03 3.784441434700657846e+05
6.550000000000000000e+02 5.151011703603047636e+02 9.646762988287203910e+00 1.449587874303517342e+08 2.486811181622304048e+03 3.784441434700703830e+05
6.570000000000000000e+02 5.158491934778351151e+02 9.636489586679978459e+00 1.451170084720444679e+08 2.455069329927283889e+03 3.784441434700679965e+05
6.590000000000000000e+02 5.166119355694888782e+02 9.626034428881418137e+00 1.444774623666724861e+08 2.438782997189804519e+03 3.784441434700681712e+05
6.610000000000000000e+02 5.173958152681578895e+02 9.615287313417463011e+00 1.448347088239714801e+08 2.271909228333534884e+03 3.784441434700721293e+05
6.630000000000000000e+02 5.179985856937742028e+02 9.607052152678832613e+00 1.436955173237781823e+08 2.262773352027621058e+03 3.784441434700729442e+05
6.650000000000000000e+02 5.184055256521378396e+02 9.601499685087722114e+00 1.436788624772833884e+08 2.253034660580936361e+03 3.784441434700707905e+05
6.670000000000000000e+02 5.188184751286029268e+02 9.595871160332222871e+00 1.437105066856219172e+08 2.245276845922187931e+03 3.784441434700703830e+05
6.690000000000000000e+02 5.192374655851242551e+02 9.590166401740535917e+00 1.446007082307286263e+08 2.236283275673356002e+03 3.784441434700684040e+05
6.710000000000000000e+02 5.196612548653529302e+02 9.584402550189462744e+00 1.543912597422630787e+08 2.804701538130294011e+03 3.784441434700712562e+05
6.730000000000000000e+02 5.200929154898801698e+02 9.578566870651281207e+00 1.544004199078326821e+08 2.800632520699611177e+03 3.784441434700659011e+05
6.750000000000000000e+02 5.205302449604183721e+02 9.572672300573664472e+00 1.547110327949481905e+08 2.792480401505786631e+03 3.784441434700693353e+05
6.770000000000000000e+02 5.209695720462417512e+02 9.566729717363323005e+00 1.543796013497170806e+08 2.790555168901712477e+03 3.784441434700711980e+05
6.790000000000000000e+02 5.214117475636494419e+02 9.560739681450494132e+00 1.532712213155372441e+08 2.983817383941316621e+03 3.784441434700705577e+05
6.810000000000000000e+02 5.218569338705567588e+02 9.554715715994504421e+00 1.512601486013781726e+08 2.975007638169833172e+03 3.784441434700670652e+05
6.830000000000000000e+02 5.223078708126721494e+02 9.548620938723413332e+00 1.524459736717548072e+08 2.962177924315788914e+03 3.784441434700664831e+05
6.850000000000000000e+02 5.227660985258204391e+02 9.542464093153961713e+00 1.551165783070791662e+08 2.959989804156269201e+03 3.784441434700709651e+05
6.870000000000000000e+02 5.232295604008286318e+02 9.536257174472380527e+00 1.548675883519928455e+08 2.953889939688736376e+03 3.784441434700703830e+05
6.890000000000000000e+02 5.236984747255912680e+02 9.529984667543443422e+00 1.538241622191404402e+08 2.932205673280583596e+03 3.784441434700713726e+05
6.910000000000000000e+02 5.241713936674699426e+02 9.523666151994930829e+00 1.536459553616540134e+08 2.928535756762841174e+03 3.784441434700717800e+05
6.930000000000000000e+02 5.246460587631103181e+02 9.517316949127959447e+00 1.527490918779477775e+08 2.924009332720682778e+03 3.784441434700687532e+05
6.950000000000000000e+02 5.251241052412226509e+02 9.510898699522853050e+00 1.557636190933739841e+08 2.919667481377863623e+03 3.784441434700724785e+05
6.970000000000000000e+02 5.256072313928024187e+02 9.504463314064203416e+00 1.524376462485102117e+08 2.900038677718140661e+03 3.784441434700724203e+05
6.990000000000000000e+02 5.260960523284483088e+02 9.497961123332631317e+00 1.515141350104128122e+08 2.891142549412202243e+03 3.784441434700679965e+05
7.010000000000000000e+02 5.265883252339400542e+02 9.491421145265345416e+00 1.516490392670143247e+08 2.887044299607866833e+03 3.784441434700671816e+05
7.030000000000000000e+02 5.270464281141776155e+02 9.485342440655561091e+00 1.508537703469228148e+08 2.881415501134636088e+03 3.784441434700665995e+05
7.050000000000000000e+02 5.274820357988444357e+02 9.479568761573629487e+00 1.522461155138274729e+08 2.875747761142615673e+03 3.784441434700695681e+05
7.070000000000000000e+02 5.280366037227840934e+02 9.472245564458635414e+00 1.546402496973476708e+08 2.862854302377076237e+03 3.784441434700676473e+05
7.090000000000000000e+02 5.285712559400229793e+02 9.465202222526354348e+00 1.557119890692400038e+08 2.846313050224960080e+03 3.784441434700663667e+05
7.110000000000000000e+02 5.293198601446182465e+02 9.455317568237212811e+00 1.534685812464900017e+08 2.836119921169431109e+03 3.784441434700663085e+05
7.130000000000000000e+02 5.298025907058785151e+02 9.448953436129801986e+00 1.537891870415015817e+08 2.833361862772285349e+03 3.784441434700684040e+05
7.150000000000000000e+02 5.303025169565289616e+02 9.442370764155597840e+00 1.543662774725204706e+08 2.825771508705176984e+03 3.784441434700676473e+05
7.170000000000000000e+02 5.308037938758722021e+02 9.435800518759970501e+00 1.539232585557781756e+08 2.815144494769724133e+03 3.784441434700665995e+05
7.190000000000000000e+02 5.313065330295455624e+02 9.429242660892420247e+00 1.550083218048664927e+08 2.851232614832751096e+03 3.784441434700677055e+05
7.210000000000000000e+02 5.318089563610585628e+02 9.422697151673974147e+00 1.559668082205990255e+08 2.832151059565898322e+03 3.784441434700662503e+05
7.230000000000000000e+02 5.323110644649033247e+02 9.416152035653780672e+00 1.562249583412567973e+08 2.830467813149978610e+03 3.784441434700657846e+05
7.250000000000000000e+02 5.328128567847205659e+02 9.409583421471374720e+00 1.501600959904465675e+08 2.856771712858236242e+03 3.784441434700699756e+05
7.270000000000000000e+02 5.333143898873778426e+02 9.403027219797467140e+00 1.506763962317625582e+08 3.098030268332968717e+03 3.784441434700702084e+05
7.290000000000000000e+02 5.338190100139779588e+02 9.396483391589988798e+00 1.548700865789663792e+08 3.081680965103071685e+03 3.784441434700688696e+05
7.310000000000000000e+02 5.343233128186363956e+02 9.389951897972393269e+00 1.514050457658778429e+08 3.095745788727697800e+03 3.784441434700706741e+05
7.330000000000000000e+02 5.348272988992417822e+02 9.383432700241968405e+00 1.494522650144491196e+08 2.838571081750832946e+03 3.784441434700702084e+05
7.350000000000000000e+02 5.353309688515662401e+02 9.376925759868999677e+00 1.495155534311261773e+08 2.825471636926465635e+03 3.784441434700694517e+05
7.370000000000000000e+02 5.358343232702026171e+02 9.370431038483697961e+00 1.533753141061229110e+08 2.813006796294290325e+03 3.784441434700653190e+05
7.390000000000000000e+02 5.363392378061113277e+02 9.363923475034043875e+00 1.522078093668919802e+08 2.811802744250480373e+03 3.784441434700717218e+05
7.410000000000000000e+02 5.368454318238278802e+02 9.357405783485086559e+00 1.495613542589845061e+08 2.807003531437187576e+03 3.784441434700687532e+05
7.430000000000000000e+02 5.373513076050354584e+02 9.350900374363046552e+00 1.543696084418209195e+08 2.792285267328701138e+03 3.813850071584146353e+05
7.450000000000000000e+02 5.378568657491424574e+02 9.344407209138779535e+00 1.518905345411792994e+08 2.792576657201198032e+03 3.813850071584132384e+05
7.470000000000000000e+02 5.383621068536625671e+02 9.337926249452403127e+00 1.531179967277894616e+08 2.787824753815801159e+03 3.813850071584079997e+05
7.490000000000000000e+02 5.388672207532883931e+02 9.331457457106319353e+00 1.546394169550236464e+08 2.778128178581575412e+03 3.892373132650436601e+05
7.510000000000000000e+02 5.393753234288229805e+02 9.325000794076563793e+00 1.548309476897043586e+08 2.833611477223782913e+03 3.930684384100596653e+05
7.530000000000000000e+02 5.398831086638223269e+02 9.318556222502888176e+00 1.550824358717662394e+08 2.835139165473155117e+03 3.930684384100638563e+05
7.550000000000000000e+02 5.403905767198122021e+02 9.312086655214573128e+00 1.498594760112268925e+08 2.753164247553921541e+03 3.930684384100582683e+05
7.570000000000000000e+02 5.408790884609643399e+02 9.305856782489273726e+00 1.494306137140062451e+08 2.739274249267098185e+03 3.984390156694886973e+05
7.590000000000000000e+02 5.414928245183169793e+02 9.298040615064211423e+00 1.536950871588100493e+08 2.603057747358154302e+03 3.984360147881736048e+05
7.610000000000000000e+02 5.420128606181393707e+02 9.291459336791426438e+00 1.540231876347430348e+08 2.714005770045502686e+03 3.984300130255444092e+05
7.630000000000000000e+02 5.424646149841561282e+02 9.285760530329413953e+00 1.543970889385342002e+08 2.706244731812935242e+03 3.984180095002845046e+05
7.650000000000000000e+02 5.428862641789883128e+02 9.280447187128888942e+00 1.538841196665184200e+08 2.710173730308672475e+03 4.012628449865627917e+05
7.670000000000000000e+02 5.433656486503666656e+02 9.274412966794205460e+00 1.534710794734642804e+08 2.793067237676309560e+03 4.012468402862142539e+05
7.690000000000000000e+02 5.437886636511278766e+02 9.269094173643804169e+00 1.543712739264698923e+08 2.779369986049348881e+03 4.070775526805567788e+05
7.710000000000000000e+02 5.442530493500396460e+02 9.263232356239555543e+00 1.514691669248802662e+08 2.781659364249782357e+03 4.070445429860966979e+05
7.730000000000000000e+02 5.446972267610731251e+02 9.257639359262986645e+00 1.515016438755413294e+08 2.716499462530681740e+03 4.070185353480298072e+05
7.750000000000000000e+02 5.451447322166989125e+02 9.252029046100588516e+00 1.516990038064970076e+08 2.709476803084298808e+03 4.069815244784855167e+05
7.770000000000000000e+02 5.453468514125110005e+02 9.249497117451666028e+00 1.524667922298727632e+08 2.704071144581643694e+03 4.069735221283124411e+05
7.790000000000000000e+02 5.457774633839895841e+02 9.244107048995640952e+00 1.525067638614600599e+08 2.701175390894630709e+03 4.069475144902562606e+05
7.810000000000000000e+02 5.462267025651885888e+02 9.238489858462571647e+00 1.518197514435777068e+08 2.689860465371134524e+03 4.205945224154429743e+05
7.830000000000000000e+02 5.466695674774422287e+02 9.232958396866596473e+00 1.505206734170417190e+08 2.686880657314748532e+03 4.219539216509750695e+05
7.850000000000000000e+02 5.471206947262940048e+02 9.227329879008674851e+00 1.498053477601223290e+08 2.674979594616712347e+03 4.219279140129161533e+05
7.870000000000000000e+02 5.475333251555608740e+02 9.222207421277547112e+00 1.512701415092744827e+08 2.672305814086587361e+03 4.218798999118806096e+05
7.890000000000000000e+02 5.479825789749978640e+02 9.216646049917809336e+00 1.551490552577424049e+08 2.655939588713092689e+03 4.276375908608995960e+05
7.910000000000000000e+02 5.484175196150082456e+02 9.211234680070655045e+00 1.546569045438426435e+08 2.648835871028540623e+03 4.276005799913518131e+05
7.930000000000000000e+02 5.488387794020665069e+02 9.205998984276787311e+00 1.526300097255163789e+08 2.648888773263581243e+03 4.275585676529490156e+05
7.950000000000000000e+02 5.492657362570894293e+02 9.200697957197077059e+00 1.527632484974689186e+08 2.625383139224619754e+03 4.275205564896304277e+05
7.970000000000000000e+02 5.497063711632774812e+02 9.195232876745674133e+00 1.542030599768786728e+08 2.627542085143921213e+03 4.274775438574491418e+05
7.990000000000000000e+02 5.501305561777546700e+02 9.189977349237146598e+00 1.545136728639940619e+08 2.647454725933323061e+03 4.274235279937887681e+05
8.010000000000000000e+02 5.505739664600652077e+02 9.184525426613088683e+00 1.521103785149011314e+08 2.639950889895166256e+03 4.273715127176683745e+05
8.030000000000000000e+02 5.510107270229584628e+02 9.179162911399577851e+00 1.517747833580444157e+08 2.476602703007492892e+03 4.273014921536564943e+05
8.050000000000000000e+02 5.514396584536505088e+02 9.173902015052425085e+00 1.524867780456652343e+08 2.320821998924624040e+03 4.272374733522769529e+05
8.070000000000000000e+02 5.518804186190949395e+02 9.168501699814786576e+00 1.530413844339195490e+08 2.597741473671600033e+03 4.271724542571320198e+05
8.090000000000000000e+02 5.523211483865666196e+02 9.163070962977679201e+00 1.521545138581095934e+08 2.470926305981472069e+03 4.270894298740901868e+05
8.110000000000000000e+02 5.527367866482273939e+02 9.157951931591821193e+00 1.519971255587417483e+08 2.347919530891528666e+03 4.270214098976281821e+05
8.130000000000000000e+02 5.531560071977984308e+02 9.152804468252895731e+00 1.511244116024523079e+08 2.347995207818153176e+03 4.269383855145882117e+05
8.150000000000000000e+02 5.535765373075632851e+02 9.147671558461635044e+00 1.542746758168030679e+08 2.363507740248392111e+03 4.268763673007506295e+05
8.170000000000000000e+02 5.539854028424313128e+02 9.142685997889913097e+00 1.548734175482642651e+08 2.375565802141305994e+03 4.268163496744569275e+05
8.190000000000000000e+02 5.544239937422373714e+02 9.137343419945942458e+00 1.549791758235018253e+08 2.593206350725600714e+03 4.267783385111389216e+05
8.210000000000000000e+02 5.548495170714840015e+02 9.132165397654789629e+00 1.528315333680928349e+08 2.588225631236987283e+03 4.267243226474756957e+05
8.230000000000000000e+02 5.552688666625215319e+02 9.127067673666775960e+00 1.527257750928548276e+08 2.384917975602908882e+03 4.266573029647801304e+05
8.250000000000000000e+02 5.556791133073114679e+02 9.122085568794959798e+00 1.533370079591872394e+08 2.568952689388023373e+03 4.266052876886606100e+05
8.270000000000000000e+02 5.560941624475483422e+02 9.117050101790210803e+00 1.509062331133794188e+08 2.417696737257781024e+03 4.265362674184249481e+05
8.290000000000000000e+02 5.565060322534139914e+02 9.112056601393820898e+00 1.507480120716869831e+08 2.424700570611947569e+03 4.264692477357343887e+05
8.310000000000000000e+02 5.569415513342091799e+02 9.106781736909299596e+00 1.512859636134430468e+08 2.427956373049785270e+03 4.264142315782936057e+05
8.330000000000000000e+02 5.573613745776707447e+02 9.101702181898351895e+00 1.523552047583639324e+08 2.465264353839458636e+03 4.263482121893778094e+05
8.350000000000000000e+02 5.577868564113408638e+02 9.096559368968586412e+00 1.521328625576663017e+08 2.453013438998164929e+03 4.262661881001057918e+05
8.370000000000000000e+02 5.581980665953499283e+02 9.091594031421847077e+00 1.503349718786339164e+08 2.452494829774899699e+03 4.261941669485584134e+05
8.390000000000000000e+02 5.586298227786849111e+02 9.086385855368682485e+00 1.518797088909589648e+08 2.456919450005708313e+03 4.261141434468376683e+05
8.410000000000000000e+02 5.590505755523596463e+02 9.081331959464616688e+00 1.543845978036632836e+08 2.464269743282421132e+03 4.260531255267668166e+05
8.430000000000000000e+02 5.594817268296751536e+02 9.076177729849687736e+00 1.497095823927828670e+08 2.413367730482622846e+03 4.259650996748772450e+05
8.450000000000000000e+02 5.599036808887220786e+02 9.071138549416152941e+00 1.497728708094595075e+08 2.383766310078598508e+03 4.259010808734961902e+05
8.470000000000000000e+02 5.603105476454046538e+02 9.066257824849675018e+00 1.498719671460985839e+08 2.384393089911507559e+03 4.258360617783436319e+05
8.490000000000000000e+02 5.607184499245107645e+02 9.061360370710664469e+00 1.498011840485001504e+08 2.367258070811496509e+03 4.257600394517102395e+05
8.510000000000000000e+02 5.611355622607172791e+02 9.056357262175609435e+00 1.504074204608833194e+08 2.361233926735865225e+03 4.257020224129586713e+05
8.530000000000000000e+02 5.615634675572475771e+02 9.051229863904218575e+00 1.508113004883630276e+08 2.321668782675706552e+03 4.256490068430632236e+05
8.550000000000000000e+02 5.619785547772764858e+02 9.046276871327348701e+00 1.507763253107261360e+08 2.360747888901754777e+03 4.255989921544876415e+05
8.570000000000000000e+02 5.623908657891556686e+02 9.041380467203250504e+00 1.512509884358060658e+08 2.501559466721544595e+03 4.255549792285377625e+05
8.590000000000000000e+02 5.628110444226066420e+02 9.036395538960144691e+00 1.484454795438818336e+08 2.303152465284792470e+03 4.255059648337322869e+05
8.610000000000000000e+02 5.632260958911979287e+02 9.031476295349721184e+00 1.477801184264452457e+08 2.379781232215249474e+03 4.254549498513867729e+05
8.630000000000000000e+02 5.636428053671191947e+02 9.026542249610558954e+00 1.506464175080724359e+08 2.390833103876756923e+03 4.254109369254370686e+05
8.650000000000000000e+02 5.640599713176856085e+02 9.021607658255827999e+00 1.495197171427502930e+08 2.372119809889119097e+03 4.253699248808067641e+05
8.670000000000000000e+02 5.644653732150273981e+02 9.016785059877811648e+00 1.484821202061694562e+08 2.359366924226568244e+03 4.253299131299425499e+05
8.690000000000000000e+02 5.648775026807072663e+02 9.011894775790079137e+00 1.483871875811519623e+08 2.313420178421300989e+03 4.252718960911887698e+05
8.710000000000000000e+02 5.653131317211822306e+02 9.006755463790939942e+00 1.491308264771120548e+08 2.330490786458918592e+03 4.252128787586687249e+05
8.730000000000000000e+02 5.657264328856457496e+02 9.001884438942896693e+00 1.502350427996685505e+08 2.331650942287990802e+03 4.251418579008899396e+05
8.750000000000000000e+02 5.661123777763126554e+02 8.997340105485321260e+00 1.491116734036454856e+08 2.295124105602470536e+03 4.251058473251181422e+05
8.770000000000000000e+02 5.665287149299651901e+02 8.992442544054952691e+00 1.498394901954342127e+08 2.311519596159106641e+03 4.250598338116221712e+05
8.790000000000000000e+02 5.669467841700229656e+02 8.987529433422297487e+00 1.520162786322086155e+08 2.359274257418695925e+03 4.250028170666459482e+05
